date,chg_amt_l,chg_amt_r,chg_amt_l.1,chg_amt_r.1,chg_amt_l.2,chg_amt_r.2,chg_amt_l.3,chg_amt_r.3,chg_amt_l.4,chg_amt_r.4
2002-06-26,0.0,-0.01569264868858516,-0.06569695904376878,-0.019929956896551818,-0.021705685618729115,0.02597870597870605,0.003973509933774867,0.0,-0.006203690251343885,0.024898785425101242
2002-06-27,0.285106861642295,0.031006336190831263,-0.005102040816326379,0.004494259158009846,0.002010221465076663,-0.0028850726552180138,-0.0006585136406398017,-0.016001287830006417,-0.001949574904720036,0.014862499999999956
2002-06-28,0.18089324618736397,-0.003890109890109749,0.02491616989567793,0.0,0.05117346938775527,0.008894192521877517,0.01436911487758945,-0.006828722002635,0.02510657063060412,0.1358525688756517
2002-07-01,-0.13525080042689494,-0.03378854625550664,-0.02808219178082176,0.018664850136239884,-0.023080684596577028,0.003681174619821668,-0.017309466691271383,0.0014167886124783519,-0.011621966794380588,-0.05964851024208565
2002-07-02,-0.06631978319783204,0.015235778443113562,-0.0025691330343796987,0.013994623655913906,0.02746467165419786,0.01058455114822548,0.004635761589403992,0.021492299522039283,-0.0023232323232322914,-0.002948933109566163
2002-07-03,0.09069361004915408,0.0308682745825604,0.02270174124695739,0.012394890899414512,0.0047928513403735756,-0.005221421215241979,0.0071052631578946545,-0.008417525773195845,0.0,0.04380552220888332
2002-07-04,-0.1606270270270272,-0.014846827133479297,-0.018618977565281247,-0.023844936708860703,-0.0200485436893203,-0.021835147744945587,-0.012895422404168126,-0.005462962962962978,-0.010540031851744616,-0.046744240714621306
2002-07-05,0.024063876651981862,0.007160720853254952,0.0051334702258725405,0.0,0.010683127572016364,-0.0006240000000000236,0.0033175355450236256,0.01632934682612694,-0.0005144789063648281,0.008383449603079313
2002-07-08,0.02399780340472324,-0.007131868131868211,0.011154489682097056,0.0,0.0038499184339314883,0.00603682946357084,-0.000660377358490552,0.011036742034943514,0.0005148573109738046,0.039290848107330696
2002-07-09,0.09094194961664796,0.007160720853254952,0.0062189054726368475,-0.0029414922168545378,-0.008634146341463316,-0.003511652542372862,0.00594900849858356,-0.0034130297280202627,-0.011112744377480487,-0.0072284908321578155
2002-07-10,-0.16106233062330644,-0.03436263736263732,-0.0013751375137512232,-0.04126949973103823,-0.03479115479115484,-0.019297685554668795,-0.013764044943820162,-0.017147578492436796,-0.017147124719940312,-0.05126209011559324
2002-07-11,-0.20752070679182735,-0.015207321628688918,-0.009636563876652142,-0.0007598447032722402,0.005974683544303802,0.0006382978723404499,0.011365807067812792,0.02700534062784948,0.010075026795284062,-0.014880232276796641
2002-07-12,-0.024717194570136318,-0.008003014318010558,0.006011838697743407,0.0015205327413984474,0.007926112510495388,-0.0012755519215045456,0.002631578947368365,0.02717404944158604,0.0014792452830188925,0.020984645381428132
2002-07-15,-0.04461712989222865,0.00401968205904633,0.0,0.034933481152993384,-0.010825688073394613,-0.0006388206388205684,-0.006554307116104846,-0.008752719361856294,-0.00495556559722856,-0.04253317249698403
2002-07-16,0.06976054732041055,0.0040105740181267426,0.008744477172312075,-0.0029621621621621647,0.007946127946127953,0.006819672131147546,-0.0006616257088846737,0.00808002936857562,0.01093750000000007,0.0015151515151515724
2002-07-17,0.0,0.0,-0.0061700182815356795,0.003710725893824407,0.021705685618729115,0.0012676056338027707,-0.0006622516556291249,-0.001718088324259039,0.0,-0.007570162481536475
2002-07-18,0.024717194570135215,0.004001507159005428,0.008497152305713945,0.00666126418152359,0.0009688013136290084,0.005484045429962193,0.005303030303030307,-0.00456397816858694,-0.007318894697535503,0.01924882629107994
2002-07-19,0.04929498025944731,0.003992481203007375,0.0,0.03240860215053752,0.006776045939294402,0.0012567132116003846,-0.00197368421052639,0.00043334960937491384,-0.006022641509434002,-0.019069767441860598
2002-07-22,-0.17156477846326376,-0.02722055513878465,0.0,-0.03022058823529399,-0.02791190864600317,-0.017983914209115257,-0.019000942507068817,-0.019748688544589388,-0.014494518879415262,-0.040523844823325744
2002-07-23,-0.044999999999999485,-0.016182857142857155,0.0036496350364963533,0.010300751879699095,0.0,-0.020548847420417137,-0.0020344894400309587,0.003029238298406307,-0.0015236318407960453,-0.003100579783211612
2002-07-24,0.0,0.004083044982699116,-0.005913391557496517,0.005111940298507549,0.015772765246449473,-0.004616685456595246,-0.002040419743490046,-0.0030163688616768537,-0.009707073854783465,0.010868467558697482
2002-07-25,-0.05025876940770563,-0.016294591484464913,-0.0050274223034733456,-0.016006372809346803,0.006809563066776486,0.0026538134391834445,-0.0034106412005457513,0.005167524156104811,0.0019908358350451067,-0.012355600200904078
2002-07-26,-0.10109890109890117,0.0,0.023403083700440398,-0.022821063944116003,-0.000967213114753992,-0.0006612037298672191,0.0,-0.0055724430048585,0.0072790294627382846,-0.03366599292572026
2002-07-29,0.05114101813926277,0.020557491289198468,0.0,0.011229508196721241,0.028072190319934288,0.0033088235294117924,0.0013709361535448198,-0.0017830236062280672,0.0015281459535318176,0.0184305163113281
2002-07-30,0.0,-0.008128587830080377,-0.013288288288288324,0.028959349593495887,0.04160256410256414,0.0072486623486341705,0.010261923377638808,-0.001698136958710988,0.0020693947409366874,0.020353869653767898
2002-07-31,-0.07626527050610883,-0.015651672433679445,0.0061464214168639895,-0.010180467091294963,-0.031965944272445944,-0.01958705357142854,-0.007416682720092428,-0.009586119873817052,-0.005646912814148266,-0.039790773884547485
2002-08-01,0.12822769953051713,0.003432893716059192,-0.004983689742660238,-0.0036631016042781603,0.008448687350835433,-0.010045792787636029,-0.008041277258566999,-0.009263238679969248,-0.005583359399436989,-0.006323907455012857
2002-08-02,0.1213186813186803,0.020557491289198468,0.0013646288209605481,0.007345844504021455,-0.0009320695102686666,0.004749202667439918,0.002619657277920049,-0.00395671332296528,0.006731830364180982,0.020616297060340225
2002-08-05,-0.06980034227039257,-0.008128587830080377,-0.009769174845510755,-0.021189333333333272,-0.02145454545454536,-0.007867435158501473,-0.003983516483516472,0.0008327903036622233,0.011805121798875662,0.008897115139137277
2002-08-06,0.19600920069005134,0.019734717416378254,0.004808572998717896,0.009647887323943588,0.01710144927536233,0.009991266375545859,0.0053878034339845645,0.009889351731319905,0.0009674447174447539,0.012506354855109314
